0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.3264,0.3264,0.3264,0.3264,0.3264,0.3264,0.3264,0.25,0.25,0.25,0.25,0.25,0.1736,0.2036,0.2036,0.2036,0.1036,0.1036,0.1036,0.1036,0.1036,0.1626,0.1626,0.1626,0.239,0.2601,0.2601,0.2601,0.2601,0.2601,0.2101,0.2101,0.2314,0.209,0.209,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.3264,0.3264,0.3264,0.3264,0.3264,0.25,0.25,0.25,0.25,0.1736,0.1736,0.1736,0.1736,0.2036,0.1036,0.1036,0.1036,0.1036,0.1036,0.1036,0.1036,0.1626,0.239,0.239,0.239,0.2601,0.2601,0.2601,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.209,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.3264,0.3264,0.3264,0.25,0.25,0.25,0.25,0.25,0.1736,0.1736,0.1736,0.1736,0.0736,0.1036,0.1036,0.1036,0.1036,0.1036,0.1036,0.1036,0.18,0.239,0.239,0.239,0.239,0.2601,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.209,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.155,0.155,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.3264,0.25,0.25,0.25,0.25,0.25,0.1736,0.1736,0.1736,0.1736,0.1736,0.0736,0.0736,0.1036,0.1036,0.1036,0.1036,0.1036,0.1036,0.18,0.18,0.239,0.239,0.239,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.209,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.155,0.155,0.155,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.25,0.25,0.25,0.25,0.1736,0.1736,0.1736,0.1736,0.1736,0.0736,0.0736,0.0736,0.0736,0.1036,0.1036,0.1036,0.1036,0.18,0.18,0.18,0.18,0.239,0.239,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.209,0.255,0.255,0.255,0.255,0.255,0.255,0.255,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.25,0.25,0.25,0.1736,0.1736,0.1736,0.1736,0.1736,0.0736,0.0736,0.0736,0.0736,0.0736,0.1036,0.1036,0.18,0.18,0.18,0.18,0.18,0.18,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.209,0.255,0.255,0.255,0.255,0.255,0.255,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.25,0.1736,0.1736,0.1736,0.1736,0.1736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.1036,0.18,0.18,0.18,0.18,0.18,0.18,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.209,0.255,0.255,0.255,0.255,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.1736,0.1736,0.1736,0.1736,0.1736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.18,0.18,0.18,0.18,0.18,0.18,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.209,0.255,0.255,0.255,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.1736,0.1736,0.1736,0.1736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.15,0.18,0.18,0.18,0.18,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.209,0.255,0.255,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.1736,0.1736,0.1736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.15,0.15,0.15,0.18,0.18,0.18,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.209,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.1736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.15,0.15,0.15,0.15,0.18,0.18,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.209,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.15,0.15,0.15,0.15,0.15,0.18,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2314,0.109,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.125,0.125
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.0736,-0.0264,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.15,0.15,0.15,0.15,0.15,0.15,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.1314,0.109,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.125,0.125,0.125
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.0736,-0.0264,-0.0264,0.0736,0.0736,0.0736,0.0736,0.0736,0.0736,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.2101,0.1101,0.1314,0.109,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.125,0.125,0.125
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.0736,-0.0264,-0.0264,-0.0264,0.0736,0.0736,0.0736,0.0736,0.0736,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.1101,0.1101,0.1314,0.109,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.125,0.125,0.125,0.125
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.0736,0.0736,-0.0264,-0.0264,-0.0264,0.0736,0.0736,0.0736,0.0736,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.1,0.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.2101,0.1101,0.1101,0.1314,0.109,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.125,0.125,0.125,0.125,0.125
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.0736,0.0736,-0.0264,-0.0264,-0.0264,-0.0264,0.0736,0.0736,0.0736,0.0736,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.1,0.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.2101,0.1101,0.1101,0.1101,0.1314,0.109,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.125,0.125,0.125,0.125,0.125,0.125
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.0736,0.0736,-0.0264,-0.0264,-0.0264,-0.0264,-0.0264,0.0736,0.0736,0.0736,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.1,0.1,0.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.2101,0.1101,0.1101,0.1101,0.1101,0.1314,0.109,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.0736,0.0736,-0.0264,-0.0264,-0.0264,-0.0264,-0.0264,-0.0264,0.0736,0.0736,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.1,0.1,0.1,0.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.2101,0.1101,0.1101,0.1101,0.1101,0.1101,0.1314,0.109,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.0764,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.153,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.1764,0.2264,0.2264,0.2264,0.15,0.15,0.15,0.15,0.15,0.0736,0.0736,0.0736,0.0736,-0.0264,-0.0264,-0.0264,-0.0264,-0.0264,-0.0264,-0.0264,0.0736,0.15,0.15,0.15,0.15,0.15,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.189,0.189,0.189,0.189,0.2101,0.1101,0.1101,0.1101,0.1101,0.1101,0.1101,0.1314,0.109,0.109,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.155,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
